Missile	*ID	pCltDoFunc	pCltHitFunc	pSrvDoFunc	pSrvHitFunc	pSrvDmgFunc	SrvCalc1	*srv calc 1 desc	Param1	*param1 desc	Param2	*param2 desc	Param3	*param3 desc	Param4	*param4 desc	Param5	*param5 desc	CltCalc1	*client calc 1 desc	CltParam1	*client param1 desc	CltParam2	*client param2 desc	CltParam3	*client param3 desc	CltParam4	*client param4 desc	CltParam5	*client param5 desc	SHitCalc1	*server hit calc 1 desc	sHitPar1	*server hit param1 desc	sHitPar2	*server hit param2 desc	sHitPar3	*server hit param3 desc	CHitCalc1	*client hit calc1 desc	cHitPar1	*client hit param1 desc	cHitPar2	*client hit param2 desc	cHitPar3	*client hit param3 desc	DmgCalc1	*damage calc 1	dParam1	*damage param1 desc	dParam2	*damage param2 desc	Vel	MaxVel	VelLev	Accel	Range	LevRange	Light	Flicker	Red	Green	Blue	InitSteps	Activate	LoopAnim	CelFile	animrate	AnimLen	AnimSpeed	RandStart	SubLoop	SubStart	SubStop	CollideType	CollideKill	CollideFriend	LastCollide	Collision	ClientCol	ClientSend	NextHit	NextDelay	xoffset	yoffset	zoffset	Size	SrcTown	CltSrcTown	CanDestroy	ToHit	AlwaysExplode	Explosion	Town	NoUniqueMod	NoMultiShot	Holy	CanSlow	ReturnFire	GetHit	SoftHit	KnockBack	Trans	Pierce	MissileSkill	Skill	ResultFlags	HitFlags	HitShift	ApplyMastery	SrcDamage	Half2HSrc	SrcMissDmg	MinDamage	MinLevDam1	MinLevDam2	MinLevDam3	MinLevDam4	MinLevDam5	MaxDamage	MaxLevDam1	MaxLevDam2	MaxLevDam3	MaxLevDam4	MaxLevDam5	DmgSymPerCalc	EType	EMin	MinELev1	MinELev2	MinELev3	MinELev4	MinELev5	EMax	MaxELev1	MaxELev2	MaxELev3	MaxELev4	MaxELev5	EDmgSymPerCalc	ELen	ELevLen1	ELevLen2	ELevLen3	HitClass	NumDirections	LocalBlood	DamageRate	TravelSound	HitSound	ProgSound	ProgOverlay	ExplosionMissile	SubMissile1	SubMissile2	SubMissile3	HitSubMissile1	HitSubMissile2	HitSubMissile3	HitSubMissile4	CltSubMissile1	CltSubMissile2	CltSubMissile3	CltHitSubMissile1	CltHitSubMissile2	CltHitSubMissile3	CltHitSubMissile4	*eol
electroball	854	19	30	15	29				8	Missile Spawn Rate (Min=1)	16	Direction Index Increment									8	CltSubMissile1 Spawn Rate (Min=1)	16	CltSubMissile1 Direction Index Increment (Max = 64)									4	Increment for # of HitSubMissile1 created (Higher value means less Missiles created) (Min=1)							4	Density of CltHitSubMissile1 (Higher value means less Missiles created)											20	20			60		3		81	81	255	1	0	1	BigheadLightningMissile	1024	3	16					3			1		1							1					1							1	1			1			ElectroBall	4		8																																					1								electronull			electrostrike				electronull			electrostrike				0
electronull	855	1	25	1	20																												10	"Radius to create HitSubMissile1 (If 0, then use Skill aurarangecalc)"	1	"# of HitSubMissile1 created (If 0, then use Skill Calc1)"					10	"Radius to create CltHitSubMissile1 (If 0, then use Skill aurarangecalc)"	1	"Max # of CltHitSubMissile1 created (If 0, then use Skill calc1)"									50	50			1				0	0	0	0	0	0	null	1024	2	16					6	1		1		1							2					1						1	1	1			1	1			4																																						64	16											electrobolt							electrobolt				0
electrobolt	856	1		1																																																	24	24			10				255	255	255	0	0	0	LightningStrike	1024	8	16					3			1		1		1	4				2											1	1	1			1			ElectroBall	4																																						64	32			sorceress_lightning_1																			0
electrostrike	857	1		3																																																	2	2			9				255	255	255	0	0	0	LightningBolt	1024	8	16								1		1							2											1	1	1			1			ElectroBall	4																																						64	32			sorceress_lightning_1																			0
electroexplode	858	1		1																																																					16				255	255	255	0	0	0	LightningStrike	1024	8	16																							1			1							1						8																																					1																						0
testthrow	859	1		1																																																	24	24			20				255	255	255	1	0	1	MissileHandAxe	1024	8	16					3	1		1		1							1				1							1	1	1				1			4		8		128																																		2	32			weapon_throw_1																			0
ignite	860	1	12	1	9																										100	Missile Range (Duration)	0	"Disc Radius for HitSubMissile1 (If 0, then use Skill Calc1)"	0	"Explosion Radius (If 0, then use Skill Calc2)"					0	"Missile Disc Radus (If 0, then use Skill Calc1)"	100	Missile Disc Density (Larger value means less Missiles created)									16	16			1				0	0	0	0	0	0	null	1024	2	16					3	1		1		1							1					1						1	1	1			1	1		Ignite	5	2		1																	fire																		10	32											ignitefire							firesmall	firesmall	firesmall		0
ignitefire	861	5		5		3																																											19	% chance for softhit (#/128)							100				255	178	64	0	0	1	groundFireSmall	1024	37	16		1	12	36	3				1		1						1	1	12									1					1						2	1																	fire	7	5	5	5	5	5	9	5	5	5	5	5						32	1		41	object_fire_loop_magic																			0
tremblingvortex	862	1	44	1	36																																																12	12			50				255	255	255	1	0	0	expansion\caltrops	1024	8	16		1		7	6			1									1					1	1			1													8																																					32											vortexmissile							vortexmissile				0
vortexmissile	863	19		27					0	"Periodic Damage Delay (If 0, then use Skill Calc4)"	0	"Damage Radius (If 0, then use Skill aurarangecalc)"									2	CltSubMissile1 Spawn Rate (Min=1)	4	CltSubMissile1 Direction Index Increment (Max = 64)																													0	0			30				255	255	255	0	0	1	expansion\tornado	1024	40	16		1	12	36	3			1		1		1	25				3											1	1	1		1	1			TremblingVortex	5	2																																					64	1			druid_tornado												vortextwister							0
vortextwister	864	1	14																																						4	Number of CltSubMissile1											16	16			5				255	255	255	0	0	1	expansion\twister	1024	40	16		1	18	36				1		1							3					1						1	1	1		1	1																																										64	1			druid_twister															vortexburst1	vortexburst2			0
vortexburst1	865	1																																																							16		11		81	81	255	0	0	0	FreezeExplodeCenter	1024	15	16						1		1									1						1			1				1			1				4		8																																					1																						0
vortexburst2	866	1																																																							16				81	81	255	0	0	0	FreezeExplodeEjecta	1024	15	16						1		1									1						1			1				1			1				4		8																																					8																						0
starfallcenter	867	13		10																																																					63				81	81	255	0	0	1	null	1024	2	16								1			1						1									1							1						8																																					1			object_fire_loop_magic					starfall1	starfall2	starfall3					starfall1	starfall4						0
starfall1	868	1	19	3																	120	Client Missile Fall Distance (Used By pCltDoFunc 13 under CltHitSubMissile)	5	Client Missile Fall Rate (Used By pCltDoFunc 13 under CltHitSubMissile)																																	9				0	0	0	1	0	1	expansion\armageddon_rock	1024	16	16					3			1									2					1				1			1	1			1			Starfall	4		8																																				32	1			object_fire_loop_house	paladin_holybolt_impact_1														starexp1	starexp1			0
starfall2	869	1	19	3																	100	Client Missile Fall Distance (Used By pCltDoFunc 13 under CltHitSubMissile)	5	Client Missile Fall Rate (Used By pCltDoFunc 13 under CltHitSubMissile)																																	9				0	0	0	0	0	1	Blizzard	1024	8	16					3			1									2					1				1			1	1			1				4		8	1																	cold	10	7	15				15	10	17					100				48	1			sorceress_blizzard_loop	impact_cold_1														starexp2	starexp2			0
starfall3	870	1	19	3																	120	Client Missile Fall Distance (Used By pCltDoFunc 13 under CltHitSubMissile)	5	Client Missile Fall Rate (Used By pCltDoFunc 13 under CltHitSubMissile)																																	9				222	222	255	1	0	1	HolyBoltMissile	1024	16	16					3			1									2					1				1			1	1			1				4		8	1																	mag	10	7	15				15	10	17									64	1			paladin_holybolt_1	succubus_msissile_impact														starexp1	starexp3			0
starfall4	871	1	19	3																	120	Client Missile Fall Distance (Used By pCltDoFunc 13 under CltHitSubMissile)	5	Client Missile Fall Rate (Used By pCltDoFunc 13 under CltHitSubMissile)																																	9				0	0	0	0	0	1	BigheadLightningMissile	1024	3	16					3			1									2					1				1			1	1			1				4		8	1																	ltng	10	7	15				15	10	17									144	1			sorceress_chargedbolt_1	amazon_lightning_1														starexp3	starexp3			0
starexp1	872	1		1																																																					6				0	0	0	0	0	0	icestormimpactvar01	1024	6	16						1		1									1						1			1				1			1				4		8																																				32	1																						0
starexp2	873	1		1																																																					6				0	0	0	0	0	0	icestormimpactvar02	1024	6	16						1		1									1						1			1				1			1				4		8																																				48	1																						0
starexp3	874	1		1																																																					6				0	0	0	0	0	0	icestormimpactvar02	1024	6	16						1		1									1						1			1				1			1				4		8																																				64	1																						0
venomcast	875	1		1																																																	12	12			30				64	255	64	1	0	1	FrogPoisonMissile	1024	7	16					3	1		1		1							1											1	1	1		33	1			VenomCast	4																				pois	6	5	5	5	5	5	12	5	5	5	5	5		600					16			tentaclehead_missile_1																			0
hellcast	876	1	44	1	36																																																24	24		-1000	13				255	255	255	1	0	1	expansion\FireTraumaMissile	1024	20	16					6			1									1					1	1			1													8																																					1											hellhit							hellhit				0
hellhit	877	1	12	1	3																										10	Missile Range (Duration)	0	"Explosion Radius (If 0, then use Skill aurarangecalc)"							0	"Missile Disc Radius (If 0, then use Skill Calc1)"	100	Missile Disc Density (Larger value means less Missiles created)													5				255	255	255	0	0	0	expansion\FireTraumaGround	1024	1	16					6	1		1		1	1						1					1	1			1			1	1						Raise Hell	5	2	8																																					1						burning	hellexp											firesmall	firesmall	firesmall		0
hellexp	878	1		1																																																					20		5		255	178	64	0	0	0	expansion\FireTraumaXplosion	1024	20	16					3		1										1											1	1	1		1	1				5	2	8																																					1			sorceress_firebolt_impact_1			burning																0
roar	879	1		1	21																																																12	12		-1000	16				192	192	192	1	0	0	BAYellShockWave01	1024	15	16					3			1				1	4				1																1				5																																							32			druidwerebear_bite_1																			0
hypocast	880	1		1																																																	3	5			20				255	0	0	6	0	0	CurseCast	1024	25	16								1									1											1					1						8																																					1																						0
hypoclt	881	1		1																																																					20				255	0	0	1	0	0	CurseArea	1024	20	16								1									1											1					1						8																																					16																						0
tornadox	882	1		27		14			0	"Periodic Damage Delay (If 0, then use Skill Calc4)"	0	"Damage Radius (If 0, then use Skill aurarangecalc)"																																					1	"% chance modifier (If 1, then also do dParam2*2 to Small Monster. If >1, then also do dParam2*3 for Small Monster and dParam2*2 to Large Monster)"	50	% chance for Knockback	8	8			12	1			255	255	255	0	0	1	expansion\tornado	1024	40	16		1	12	36	3			1		1		1	25				3											1	1	1		1	1			Tempest Wind	5	2																																					32	1			druid_tornado	sorceress_blizzard_impact_1																		0
tempestmaker	883	52		31																																																	10	10			25	2			255	178	64	0	0	1	groundFireSmall	1024	2	16		1	1	2	8			1		1	1	1	4				2											1		1			1			Tempest Wind	4		8																																				32	1		205	druid_tornado	sorceress_blizzard_impact_1				tornadox							tornadox							0
ctcmeteorfire	884	5		5		3																																											19	% chance for softhit (#/128)							90		3	2	255	178	64	0	0	1	groundFireMedium	1024	37	16		1	12	36	3				1		1						2	1	12														1						3	1																	fire	15	4	5	6	6	6	25	4	5	6	6	6						32	1		41	object_fire_loop_magic																			0
avalanchecast	885	6		23		4			0	Subloops for CltSubMissile1											0	"Chance to flag CltSubMissile with NOLIGHT (Random 0 to X) (If 0, then use flag)"																															12	25	1	80	45				255	255	255	1	0	0	expansion\shockwave	1024	7	8					3			1		1		1	4				1												1	1			1			Avalanche	4																																						48	8			sorceress_blizzard_loop					avalanchetrail							avalanchetrail							0
avalanchetrail	886	18		27		4			15	"Periodic Damage Delay (If 0, then use Skill Calc4)"	3	"Damage Radius (If 0, then use Skill aurarangecalc)"									3	Subloops for CltSubMissile1																																			15				255	255	255	0	0	1	expansion\tornado	1024	40	16		1	12	36	3			1		1		1	4				2																1				4		6	1	64		43														cold	10	3	5	7	7	7	20	3	5	7	7	7	25	10	10	5		48	32								avalanchetrailx														0
blight	887	1		30					1	Periodic  Spawn Delay for SubMissile1 (Min=0)	12	Radius to spawn SubMissile1																																													10	5			0	0	0	1	0	0	null	1024	2	16					3												3											1											8																																					1								blightspread														0
blightspread	888	1		1	53	11																																															5	5			20				0	0	0	0	2	0	null	1024	1	16					3			1		1							1											1								Blight Strike			8																																					1																						0
avalanchetrailx	889	1																																																							10				255	255	255	2	0	1	expansion\tornado	1024	40	16		1	12	36	3																									1			1						8																																					32																						0
leapattack	890	1	10	1		7																																											0	"Stun Length (If 0 & Skill is not null, then use Skill's Calc4 instead. If 0 & Skill is null, then use casting Skill's Param1 & Param2 as ln12)"			12	12		0	15				192	192	192	1	0	0	BAYellShockWave01	1024	15	16					3			1				1	4				1																1								-1																																			32			barbarian_circle_1			doubledamage1																0
holdfast	891	1		1	18																																																30	30		-500	15				192	192	192	1	0	0	BAYellShockWave01	1024	15	16					3		1										1																1																																											32			barbarian_circle_1																			0
rootx	892	3	24	2		7	0	# of Subloops for SubMissile1 (if SubMissile1 is not null)											0	# of Subloops for CltSubMissile1																																	24	24			25				128	255	128	0	0	0	Javelin	1024	1	16					3			1		1							2					1							1	1				1		Root Cause	4																																						6	32			weapon_throw_1				rootz	rooty							rooty			rootz				0
rooty	893	4		3		7			2	Velocity for Increment 1	4	Velocity for Increment 2									24	Spawn Rate for CltSubMissile1	1	Spawn Count for CltSubMissile1	6	Spawn Radius for CltSubMissile1																							0	"Stun Length (If 0 & Skill is not null, then use Skill's Calc4 instead. If 0 & Skill is null, then use casting Skill's Param1 & Param2 as ln12)"							60				128	255	128	0	0	1	PoisonSparks	1024	31	16		1	10	19	3			1		1	1	1	4				1																1					128	2					3	1	3	5	9	12	6	2	5	7	11	15			3	1	3	5	9	12	6	2	5	7	11	15						6	8		41	object_poison_loop																			0
rootz	894	1		1																																													10	"Stun Length (If 0 & Skill is not null, then use Skill's Calc4 instead. If 0 & Skill is null, then use casting Skill's Param1 & Param2 as ln12)"							13				0	0	0	0	0	0	expansion\deathmaulerfingers	384	8	16																							1			1							1						8																																					1																						0
