name	compactsave	version	level	ShowLevel	levelreq	reqstr	reqdex	rarity	spawnable	speed	nodurability	cost	gamble cost	code	alternategfx	namestr	normcode	ubercode	ultracode	auto prefix	component	invwidth	invheight	hasinv	gemsockets	gemapplytype	flippyfile	invfile	uniqueinvfile	Transmogrify	TMogType	TMogMin	TMogMax	useable	type	type2	dropsound	dropsfxframe	usesound	unique	transparent	transtbl	lightradius	belt	autobelt	stackable	minstack	maxstack	spawnstack	quest	questdiffcheck	missiletype	spellicon	pSpell	state	cstate1	cstate2	len	stat1	calc1	stat2	calc2	stat3	calc3	spelldesc	spelldescstr	spelldescstr2	spelldesccalc	spelldesccolor	durwarning	qntwarning	gemoffset	BetterGem	bitfield1	CharsiMin	CharsiMax	CharsiMagicMin	CharsiMagicMax	CharsiMagicLvl	GheedMin	GheedMax	GheedMagicMin	GheedMagicMax	GheedMagicLvl	AkaraMin	AkaraMax	AkaraMagicMin	AkaraMagicMax	AkaraMagicLvl	FaraMin	FaraMax	FaraMagicMin	FaraMagicMax	FaraMagicLvl	LysanderMin	LysanderMax	LysanderMagicMin	LysanderMagicMax	LysanderMagicLvl	DrognanMin	DrognanMax	DrognanMagicMin	DrognanMagicMax	DrognanMagicLvl	HratliMin	HratliMax	HratliMagicMin	HratliMagicMax	HratliMagicLvl	AlkorMin	AlkorMax	AlkorMagicMin	AlkorMagicMax	AlkorMagicLvl	OrmusMin	OrmusMax	OrmusMagicMin	OrmusMagicMax	OrmusMagicLvl	ElzixMin	ElzixMax	ElzixMagicMin	ElzixMagicMax	ElzixMagicLvl	AshearaMin	AshearaMax	AshearaMagicMin	AshearaMagicMax	AshearaMagicLvl	CainMin	CainMax	CainMagicMin	CainMagicMax	CainMagicLvl	HalbuMin	HalbuMax	HalbuMagicMin	HalbuMagicMax	HalbuMagicLvl	MalahMin	MalahMax	MalahMagicMin	MalahMagicMax	MalahMagicLvl	LarzukMin	LarzukMax	LarzukMagicMin	LarzukMagicMax	LarzukMagicLvl	AnyaMin	AnyaMax	AnyaMagicMin	AnyaMagicMax	AnyaMagicLvl	JamellaMin	JamellaMax	JamellaMagicMin	JamellaMagicMax	JamellaMagicLvl	Transform	InvTrans	SkipName	NightmareUpgrade	HellUpgrade	mindam	maxdam	PermStoreItem	multibuy	Nameable	diablocloneweight
TT Ticket	0	100	1	0	1			1	1	0	1	1		K63	K01	K01	K63	K63	K63		16	1	1	0	0	0	flpchm1	invchm		0	xxx			0	tckt		item_charm	12	item_charm	0	0	5	0	0	0	1	1	100	1			0	-1	-1						33					4	TrialTicketDescB				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
TT Ticket	0	100	1	0	1			1	1	0	1	1		K64	K01	K01	K64	K64	K64		16	1	1	0	0	0	flpchm1	invchm		0	xxx			0	tckt		item_charm	12	item_charm	0	0	5	0	0	0	1	1	100	1			0	-1	-1						34					4	TrialTicketDescB				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
TT Ticket	0	100	1	0	1			1	1	0	1	1		K65	K01	K01	K65	K65	K65		16	1	1	0	0	0	flpchm1	invchm		0	xxx			0	tckt		item_charm	12	item_charm	0	0	5	0	0	0	1	1	100	1			0	-1	-1						35					4	TrialTicketDescB				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
TT Ticket	0	100	1	0	1			1	1	0	1	1		K66	K01	K01	K66	K66	K66		16	1	1	0	0	0	flpchm1	invchm		0	xxx			0	tckt		item_charm	12	item_charm	0	0	5	0	0	0	1	1	100	1			0	-1	-1						36					4	TrialTicketDescB				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
TT Ticket	0	100	1	0	1			1	1	0	1	1		K67	K01	K01	K67	K67	K67		16	1	1	0	0	0	flpchm1	invchm		0	xxx			0	tckt		item_charm	12	item_charm	0	0	5	0	0	0	1	1	100	1			0	-1	-1						37					4	TrialTicketDescB				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
TT Ticket	0	100	1	0	1			1	1	0	1	1		K68	K01	K01	K68	K68	K68		16	1	1	0	0	0	flpchm1	invchm		0	xxx			0	tckt		item_charm	12	item_charm	0	0	5	0	0	0	1	1	100	1			0	-1	-1						38					4	TrialTicketDescB				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
TT Ticket	0	100	1	0	1			1	1	0	1	1		K69	K01	K01	K69	K69	K69		16	1	1	0	0	0	flpchm1	invchm		0	xxx			0	tckt		item_charm	12	item_charm	0	0	5	0	0	0	1	1	100	1			0	-1	-1						39					4	TrialTicketDescB				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
TT Ticket	0	100	1	0	1			1	1	0	1	1		K70	K01	K01	K70	K70	K70		16	1	1	0	0	0	flpchm1	invchm		0	xxx			0	tckt		item_charm	12	item_charm	0	0	5	0	0	0	1	1	100	1			0	-1	-1						40					4	TrialTicketDescB				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
TT Ticket	0	100	1	0	1			1	1	0	1	1		K71	K01	K01	K71	K71	K71		16	1	1	0	0	0	flpchm1	invchm		0	xxx			0	tckt		item_charm	12	item_charm	0	0	5	0	0	0	1	1	100	1			0	-1	-1						41					4	TrialTicketDescB				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
TT Ticket	0	100	1	0	1			1	1	0	1	1		K72	K01	K01	K72	K72	K72		16	1	1	0	0	0	flpchm1	invchm		0	xxx			0	tckt		item_charm	12	item_charm	0	0	5	0	0	0	1	1	100	1			0	-1	-1						42					4	TrialTicketDescB				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
TT Ticket	0	100	1	0	1			1	1	0	1	1		K73	K01	K01	K73	K73	K73		16	1	1	0	0	0	flpchm1	invchm		0	xxx			0	tckt		item_charm	12	item_charm	0	0	5	0	0	0	1	1	100	1			0	-1	-1						43					4	TrialTicketDescB				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
TT Ticket	0	100	1	0	1			1	1	0	1	1		K74	K01	K01	K74	K74	K74		16	1	1	0	0	0	flpchm1	invchm		0	xxx			0	tckt		item_charm	12	item_charm	0	0	5	0	0	0	1	1	100	1			0	-1	-1						44					4	TrialTicketDescB				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
TT Ticket	0	100	1	0	1			1	1	0	1	1		K75	K01	K01	K75	K75	K75		16	1	1	0	0	0	flpchm1	invchm		0	xxx			0	tckt		item_charm	12	item_charm	0	0	5	0	0	0	1	1	100	1			0	-1	-1						45					4	TrialTicketDescB				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
TT Ticket	0	100	1	0	1			1	1	0	1	1		K76	K01	K01	K76	K76	K76		16	1	1	0	0	0	flpchm1	invchm		0	xxx			0	tckt		item_charm	12	item_charm	0	0	5	0	0	0	1	1	100	1			0	-1	-1						46					4	TrialTicketDescB				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
TT Ticket	0	100	1	0	1			1	1	0	1	1		K77	K01	K01	K77	K77	K77		16	1	1	0	0	0	flpchm1	invchm		0	xxx			0	tckt		item_charm	12	item_charm	0	0	5	0	0	0	1	1	100	1			0	-1	-1						47					4	TrialTicketDescB				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
TT Ticket	0	100	1	0	1			1	1	0	1	1		K78	K01	K01	K78	K78	K78		16	1	1	0	0	0	flpchm1	invchm		0	xxx			0	tckt		item_charm	12	item_charm	0	0	5	0	0	0	1	1	100	1			0	-1	-1						48					4	TrialTicketDescB				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
TT Ticket	0	100	1	0	1			1	1	0	1	1		K79	K01	K01	K79	K79	K79		16	1	1	0	0	0	flpchm1	invchm		0	xxx			0	tckt		item_charm	12	item_charm	0	0	5	0	0	0	1	1	100	1			0	-1	-1						49					4	TrialTicketDescB				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
TT Ticket	0	100	1	0	1			1	1	0	1	1		K80	K01	K01	K80	K80	K80		16	1	1	0	0	0	flpchm1	invchm		0	xxx			0	tckt		item_charm	12	item_charm	0	0	5	0	0	0	1	1	100	1			0	-1	-1						50					4	TrialTicketDescB				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Di Rune	1	100	91	0	53			30	1	0	1	107632		r34	r34	r34	r34	r34	r34		16	1	1	0	0	0	flprun	invrZod		0	xxx			0	rune		item_highrune	12	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1	-1																0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Ab Rune	1	100	92	0	56			30	1	0	1	107632		r35	r35	r35	r35	r35	r35		16	1	1	0	0	0	flprun	invrZod		0	xxx			0	rune		item_highrune	12	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1	-1																0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Set Voucher	0	100	1	0	1			0	1	0	1	1		L00	L00	L00	L00	L00	L00		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											4	SetVoucherDesc				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Set Voucher	0	100	1	0	1			0	1	0	1	1		L01	L01	L01	L01	L01	L01		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											4	SetVoucherDesc				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Set Voucher	0	100	1	0	1			0	1	0	1	1		L02	L02	L02	L02	L02	L02		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											4	SetVoucherDesc				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Set Voucher	0	100	1	0	1			0	1	0	1	1		L03	L03	L03	L03	L03	L03		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											4	SetVoucherDesc				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Set Voucher	0	100	1	0	1			0	1	0	1	1		L04	L04	L04	L04	L04	L04		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											4	SetVoucherDesc				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Set Voucher	0	100	1	0	1			0	1	0	1	1		L05	L05	L05	L05	L05	L05		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											4	SetVoucherDesc				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Set Voucher	0	100	1	0	1			0	1	0	1	1		L06	L06	L06	L06	L06	L06		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											4	SetVoucherDesc				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Set Voucher	0	100	1	0	1			0	1	0	1	1		L07	L07	L07	L07	L07	L07		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											4	SetVoucherDesc				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Set Voucher	0	100	1	0	1			0	1	0	1	1		L08	L08	L08	L08	L08	L08		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											4	SetVoucherDesc				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Set Voucher	0	100	1	0	1			0	1	0	1	1		L09	L09	L09	L09	L09	L09		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											4	SetVoucherDesc				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Set Voucher	0	100	1	0	1			0	1	0	1	1		L10	L10	L10	L10	L10	L10		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											4	SetVoucherDesc				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Set Voucher	0	100	1	0	1			0	1	0	1	1		L11	L11	L11	L11	L11	L11		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											4	SetVoucherDesc				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Set Voucher	0	100	1	0	1			0	1	0	1	1		L12	L12	L12	L12	L12	L12		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											4	SetVoucherDesc				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Set Voucher	0	100	1	0	1			0	1	0	1	1		L13	L13	L13	L13	L13	L13		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											4	SetVoucherDesc				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Set Voucher	0	100	1	0	1			0	1	0	1	1		L14	L14	L14	L14	L14	L14		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											4	SetVoucherDesc				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Set Voucher	0	100	1	0	1			0	1	0	1	1		L15	L15	L15	L15	L15	L15		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											4	SetVoucherDesc				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Set Voucher	0	100	1	0	1			0	1	0	1	1		L16	L16	L16	L16	L16	L16		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											4	SetVoucherDesc				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Set Voucher	0	100	1	0	1			0	1	0	1	1		L17	L17	L17	L17	L17	L17		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											4	SetVoucherDesc				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Set Voucher	0	100	1	0	1			0	1	0	1	1		L18	L18	L18	L18	L18	L18		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											4	SetVoucherDesc				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Set Voucher	0	100	1	0	1			0	1	0	1	1		L19	L19	L19	L19	L19	L19		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											4	SetVoucherDesc				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Set Voucher	0	100	1	0	1			0	1	0	1	1		L20	L20	L20	L20	L20	L20		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											4	SetVoucherDesc				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Set Voucher	0	100	1	0	1			0	1	0	1	1		L21	L21	L21	L21	L21	L21		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											4	SetVoucherDesc				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Set Voucher	0	100	1	0	1			0	1	0	1	1		L22	L22	L22	L22	L22	L22		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											4	SetVoucherDesc				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Set Voucher	0	100	1	0	1			0	1	0	1	1		L23	L23	L23	L23	L23	L23		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											4	SetVoucherDesc				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Set Voucher	0	100	1	0	1			0	1	0	1	1		L24	L24	L24	L24	L24	L24		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											4	SetVoucherDesc				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Set Voucher	0	100	1	0	1			0	1	0	1	1		L25	L25	L25	L25	L25	L25		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											4	SetVoucherDesc				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Set Voucher	0	100	1	0	1			0	1	0	1	1		L26	L26	L26	L26	L26	L26		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											4	SetVoucherDesc				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Set Voucher	0	100	1	0	1			0	1	0	1	1		L27	L27	L27	L27	L27	L27		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											4	SetVoucherDesc				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Set Voucher	0	100	1	0	1			0	1	0	1	1		L28	L28	L28	L28	L28	L28		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											4	SetVoucherDesc				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Set Voucher	0	100	1	0	1			0	1	0	1	1		L29	L29	L29	L29	L29	L29		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											4	SetVoucherDesc				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Set Voucher	0	100	1	0	1			0	1	0	1	1		L30	L30	L30	L30	L30	L30		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											4	SetVoucherDesc				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Set Voucher	0	100	1	0	1			0	1	0	1	1		L31	L31	L31	L31	L31	L31		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											4	SetVoucherDesc				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Set Voucher	0	100	1	0	1			0	1	0	1	1		L32	L32	L32	L32	L32	L32		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											4	SetVoucherDesc				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Set Voucher	0	100	1	0	1			0	1	0	1	1		L33	L33	L33	L33	L33	L33		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											4	SetVoucherDesc				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Set Voucher	0	100	1	0	1			0	1	0	1	1		L34	L34	L34	L34	L34	L34		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											4	SetVoucherDesc				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Set Voucher	0	100	1	0	1			0	1	0	1	1		L35	L35	L35	L35	L35	L35		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											4	SetVoucherDesc				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Set Voucher	0	100	1	0	1			0	1	0	1	1		L36	L36	L36	L36	L36	L36		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											4	SetVoucherDesc				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
Set Voucher	0	100	1	0	1			0	1	0	1	1		L37	L37	L37	L37	L37	L37		16	2	2	0	0	0	flpchm1	invchm		0	xxx			0	BLDC		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1	-1											4	SetVoucherDesc				0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx						
